"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"597",0,0,0,0,0,0,0,2,0,2
"598",0,0,0,0,0,0,0,0,2,1
"599",0,0,0,0,0,0,0,0,0,0
"600",0,0,0,0,0,0,0,0,0,1
"601",0,0,0,0,0,1,0,0,1,0
"602",0,1,0,0,1,0,0,0,0,1
"603",0,0,0,0,0,0,0,0,0,0
"604",0,1,0,0,1,0,0,0,0,1
"605",0,0,0,0,0,1,0,0,1,0
"606",0,0,0,0,0,0,0,0,0,0
"607",1,1,0,0,1,0,0,1,0,2
"608",0,1,0,0,0,0,0,1,1,1
"609",0,0,0,0,0,0,0,0,0,0
"610",1,0,1,1,2,1,1,2,1,2
"611",0,0,0,0,0,0,0,0,0,1
"612",0,0,0,0,1,0,0,1,0,1
"613",0,1,0,0,0,0,1,0,0,0
"614",0,1,0,0,1,0,1,0,1,1
"615",1,2,0,1,0,2,0,1,2,1
"616",0,0,0,0,0,0,0,0,0,0
"617",0,0,0,0,0,0,0,0,0,0
"618",0,0,0,0,0,0,0,0,0,0
"619",0,0,0,0,0,0,0,0,0,1
"620",0,0,0,0,0,0,0,0,0,0
"621",0,0,0,0,0,0,0,0,1,0
"622",0,0,0,0,1,0,0,1,0,1
"623",0,0,0,0,0,0,0,0,1,0
"624",0,0,1,0,0,0,0,0,0,0
"625",0,0,0,0,0,0,0,0,0,0
"626",0,0,0,0,0,0,0,0,0,0
"627",0,0,0,0,0,0,0,0,0,0
"628",0,0,0,0,0,0,0,0,0,0
"629",0,0,0,0,0,0,0,0,0,1
"630",0,0,0,0,0,1,0,0,1,0
"631",0,0,0,0,0,0,0,0,0,0
"632",0,0,0,0,0,0,0,0,0,0
"633",0,0,0,0,0,0,0,0,0,0
"634",0,1,0,0,0,0,0,0,0,0
"635",0,1,0,0,0,0,0,0,1,1
"636",0,0,0,0,0,1,0,0,1,0
"637",0,1,0,1,1,0,0,1,0,1
"638",0,0,0,0,1,0,1,0,0,1
"639",0,1,0,0,1,0,0,0,1,2
"640",0,0,0,0,0,0,0,0,0,1
"641",0,0,0,0,0,0,0,0,0,1
"642",0,0,0,0,1,0,0,0,0,1
"643",0,0,0,0,0,0,0,0,0,0
"644",0,1,0,0,1,0,0,1,0,1
"645",0,0,0,0,0,0,0,0,0,0
"646",0,1,0,0,0,0,0,0,0,0
"647",1,1,1,1,0,1,0,0,1,0
"648",0,0,0,0,0,0,0,0,0,0
"649",0,0,0,0,0,0,0,0,0,1
"650",0,0,0,0,0,0,0,0,0,0
"651",0,0,0,0,0,0,0,0,0,0
"652",0,0,0,0,0,1,0,0,1,0
"653",0,0,0,0,0,0,0,0,0,0
"654",0,0,0,0,0,1,0,0,1,0
"655",1,1,1,1,0,1,0,0,1,0
"656",0,0,0,0,0,0,0,0,0,0
"657",0,0,0,0,0,0,0,0,0,1
"658",0,1,1,0,1,0,1,1,0,2
"659",0,0,0,0,0,1,0,0,1,0
"660",0,0,0,0,0,1,0,0,1,0
"661",0,0,0,0,0,1,0,0,1,0
"662",0,1,0,0,1,0,1,2,0,1
"663",0,1,0,0,2,0,0,1,0,2
"664",0,0,0,0,0,0,0,0,0,1
"665",0,1,0,0,1,0,0,0,0,1
"666",0,1,0,0,0,0,0,0,0,0
"667",0,0,0,0,0,1,0,0,1,0
"668",0,0,0,0,0,0,0,0,0,1
"669",0,1,0,0,1,0,0,2,0,1
"670",0,0,0,0,0,0,0,2,0,0
"671",0,0,0,0,0,0,0,0,0,0
"672",0,0,0,0,0,0,0,0,0,0
"673",1,0,0,0,0,0,1,0,1,0
"674",1,1,1,1,1,1,1,1,1,3
"675",0,0,0,0,0,0,0,0,0,1
"676",0,0,0,0,0,1,0,0,1,0
"677",1,1,1,1,0,1,0,0,1,1
"678",0,0,0,0,0,1,0,0,1,0
"679",0,0,0,0,0,0,0,0,0,0
"680",0,0,0,0,0,1,0,0,1,0
"681",0,0,0,0,0,0,0,0,0,0
"682",0,0,0,0,1,0,0,0,0,1
"683",0,1,0,0,0,0,1,0,0,0
"684",0,0,0,0,1,0,0,0,0,1
"685",0,0,0,0,0,0,0,0,0,1
"686",0,0,0,0,0,0,0,0,0,0
"687",0,1,0,1,0,0,0,0,0,0
"688",0,0,0,0,0,1,0,0,1,0
"689",0,2,0,0,2,0,0,0,0,3
"690",0,0,0,0,0,0,0,0,0,0
"691",0,0,0,0,0,0,0,1,0,1
"692",0,0,0,0,0,1,0,0,1,0
"693",0,1,0,0,2,0,1,1,0,2
"694",0,1,0,0,2,0,1,1,0,2
"695",0,0,0,0,1,0,0,0,0,1
"696",0,0,0,0,0,0,0,0,0,0
"697",0,0,0,0,0,1,0,0,1,0
"698",1,1,0,1,0,1,0,1,1,1
"699",0,0,0,0,0,0,0,0,0,1
"700",0,0,0,0,0,0,0,1,0,1
"701",0,0,0,0,0,1,0,0,1,0
"702",0,0,0,0,0,0,0,0,0,0
"703",0,0,0,0,0,1,0,0,1,0
"704",0,0,0,0,0,1,0,0,1,0
"705",0,1,0,0,1,0,1,0,0,1
"706",0,0,0,0,0,1,0,0,1,0
"707",0,0,0,0,0,0,0,0,0,0
"708",0,0,0,0,0,0,0,0,0,0
"709",1,0,1,1,0,1,0,0,1,0
"710",0,0,0,0,0,0,0,0,0,0
"711",0,1,0,1,0,0,0,0,0,0
"712",0,0,0,0,0,0,0,0,0,0
"713",0,0,0,0,0,0,0,1,0,1
"714",0,0,0,0,0,0,0,0,0,1
"715",0,0,0,0,0,1,0,0,1,0
"716",1,0,1,1,0,1,0,0,1,0
"717",0,0,0,0,1,0,0,1,0,1
"718",0,0,0,0,0,0,0,0,0,0
"719",0,0,0,0,0,0,0,0,0,1
"720",0,0,0,0,0,0,0,0,0,1
"721",0,0,0,0,0,0,0,0,0,0
"722",1,0,0,0,0,0,1,0,1,0
"723",1,0,1,1,0,1,0,0,1,0
"724",0,0,0,0,0,0,0,0,0,0
"725",0,0,0,0,0,0,0,0,0,1
"726",0,0,0,0,0,1,0,0,1,0
"727",0,0,0,0,0,1,0,0,1,0
"728",0,0,0,0,0,0,0,0,0,1
"729",0,0,0,0,0,0,0,0,0,0
"730",1,1,1,1,0,1,0,0,1,0
"731",0,0,0,0,0,1,0,0,1,0
"732",0,1,0,1,0,1,0,0,1,0
"733",0,0,0,0,0,1,0,0,1,0
"734",1,0,1,1,1,1,0,2,3,3
"735",0,0,0,0,0,0,0,0,0,1
"736",0,0,0,0,0,0,0,0,0,0
"737",0,1,0,1,0,0,0,0,0,0
"738",0,0,0,0,0,0,0,0,0,1
"739",0,0,0,0,1,1,0,1,0,3
"740",0,0,0,0,0,1,0,0,1,0
"741",0,0,0,0,0,0,0,0,0,0
"742",0,1,1,1,1,1,0,0,2,1
"743",0,1,1,1,1,1,0,0,2,2
"744",0,0,0,0,0,1,0,0,1,0
"745",0,1,0,0,1,0,0,0,1,2
"746",0,0,0,0,0,0,0,0,0,0
"747",0,0,0,0,0,1,0,0,1,0
"748",0,0,0,0,0,1,0,0,1,0
"749",0,0,0,0,0,0,0,0,0,1
"750",0,0,0,0,0,1,0,0,1,0
"751",0,0,0,0,0,1,0,0,1,0
"752",1,0,1,1,0,1,0,0,1,0
"753",0,2,0,0,0,0,0,1,0,1
"754",1,0,1,1,0,1,0,0,1,0
"755",0,0,0,0,0,0,0,0,0,1
"756",0,0,0,0,0,1,0,0,1,0
"757",0,0,0,0,1,0,0,0,0,1
"758",1,0,1,1,0,1,0,0,1,0
"759",0,0,0,0,0,0,0,0,0,1
"760",0,0,0,0,0,1,0,0,1,0
"761",1,3,1,1,1,1,2,2,2,3
"762",0,0,0,0,0,1,0,0,1,0
"763",0,0,0,0,0,0,0,0,0,0
"764",0,0,0,0,0,0,0,0,0,1
"765",0,0,0,0,0,1,0,0,1,0
"766",0,0,0,0,0,0,0,0,0,1
"767",0,0,0,0,0,1,0,0,1,0
"768",0,0,0,0,0,0,0,0,0,1
"769",0,0,0,0,0,0,0,0,0,1
"770",0,0,0,0,0,0,0,0,0,0
"771",0,2,0,1,1,0,1,1,0,1
"772",0,0,0,0,0,0,0,0,0,1
"773",1,2,1,1,1,1,1,1,3,1
"774",0,0,0,0,0,1,0,0,1,0
"775",0,0,0,0,0,0,0,0,0,0
"776",0,0,0,0,0,0,0,0,0,0
"777",0,0,0,0,0,0,0,0,0,0
"778",0,0,0,0,0,0,0,0,0,0
"779",0,0,0,0,0,1,0,0,1,0
"780",0,0,0,0,0,0,0,0,0,0
"781",1,0,1,0,1,0,0,1,1,2
"782",0,0,0,0,0,1,0,0,1,0
"783",0,0,0,0,0,0,0,0,0,0
"784",1,0,1,0,0,0,0,1,1,0
"785",0,0,0,1,0,0,0,0,0,0
"786",0,3,0,0,2,0,0,2,0,4
"787",0,0,0,0,0,1,0,0,1,0
"788",0,0,0,0,0,0,0,0,0,1
"789",0,0,0,0,0,1,0,0,1,0
"790",0,0,0,0,0,0,0,0,0,0
"791",1,0,0,0,0,0,1,0,1,0
"792",0,0,0,0,0,0,0,0,1,0
"793",0,0,0,0,0,0,0,0,0,1
"794",0,0,0,0,0,0,0,0,0,0
"795",0,0,0,0,0,1,0,0,1,0
"796",0,0,0,0,1,0,0,0,0,1
"797",0,0,0,0,0,0,0,0,0,1
"798",0,0,0,0,0,0,0,0,0,1
"799",0,0,0,0,0,1,0,0,1,0
"800",2,0,2,2,1,2,0,1,3,1
"801",0,0,0,0,0,0,0,0,0,1
"802",0,0,0,0,0,0,0,0,0,1
"803",1,1,1,1,4,1,0,3,1,4
"804",1,0,1,1,0,1,0,0,1,0
"805",0,0,0,0,0,1,0,0,1,0
"806",0,1,0,0,1,0,0,0,1,2
"807",0,0,0,0,0,0,0,0,0,0
"808",0,0,0,0,0,1,0,0,1,0
"809",0,0,0,0,0,0,0,0,0,1
"810",0,0,0,0,0,1,0,0,1,0
"811",0,0,0,0,0,0,0,0,0,0
"812",0,0,0,0,0,0,0,0,0,1
"813",0,0,0,0,0,0,0,0,0,1
"814",0,0,0,0,0,0,0,0,0,0
"815",0,0,0,0,0,1,0,0,1,0
"816",0,2,0,0,2,0,0,0,0,3
"817",0,0,0,0,0,0,1,1,0,1
"818",0,0,0,0,0,0,0,1,0,0
"819",0,0,0,0,0,0,0,1,0,2
"820",0,0,0,0,0,0,0,0,0,1
"821",0,0,0,0,0,0,0,0,0,1
"822",0,0,0,0,0,0,0,0,0,0
"823",0,0,0,0,0,0,0,0,0,0
"824",0,0,0,0,0,0,0,0,0,1
"825",0,0,0,0,0,0,0,0,0,1
"826",0,0,0,0,0,0,0,0,0,1
"827",0,0,0,0,0,0,0,0,0,1
"828",0,0,1,0,2,1,1,1,1,5
"829",0,1,0,1,0,0,0,0,0,0
"830",0,0,0,0,0,0,0,0,0,0
"831",0,0,0,0,0,0,0,0,0,1
"832",0,0,0,0,0,0,0,0,0,0
"833",0,0,0,0,0,0,0,0,0,0
"834",0,0,0,0,0,0,0,0,0,0
"835",0,1,0,0,0,0,0,0,0,0
"836",0,0,0,0,0,0,0,0,0,0
"837",0,0,0,0,0,0,0,0,0,1
"838",0,0,0,0,0,0,0,0,0,1
"839",1,1,1,1,0,1,0,0,1,0
"840",0,0,0,0,0,0,0,0,0,1
"841",0,0,0,0,0,1,0,0,1,0
"842",0,0,0,0,0,0,0,0,0,1
"843",1,1,1,1,4,1,0,3,1,4
"844",0,0,0,0,0,0,0,1,0,1
"845",0,0,0,0,0,0,0,0,0,1
"846",0,0,0,0,0,0,0,0,0,0
"847",0,0,0,0,1,0,0,0,0,1
"848",1,0,1,0,0,0,0,0,2,0
"849",0,0,0,0,0,0,0,0,0,0
"850",0,0,0,0,0,0,0,0,0,0
"851",0,0,0,0,0,1,0,0,1,0
"852",0,0,0,0,0,0,0,0,0,0
"853",1,0,2,2,0,2,0,0,2,0
"854",0,0,0,0,0,0,0,0,0,1
"855",1,0,0,1,0,1,0,1,1,1
"856",0,0,0,0,0,0,0,0,0,0
"857",0,0,0,0,0,0,0,0,0,0
"858",0,0,0,0,0,0,0,0,0,1
"859",0,0,1,0,0,1,0,0,1,0
"860",0,0,1,0,0,0,0,0,1,0
"861",0,0,0,0,0,0,0,0,0,0
"862",0,0,0,0,0,1,0,0,1,0
"863",0,0,0,0,0,0,0,0,0,0
"864",0,0,0,0,0,0,0,0,0,1
"865",0,0,0,0,0,1,0,0,1,0
"866",0,0,0,0,0,1,0,0,1,0
"867",0,0,0,0,0,0,0,0,0,1
"868",0,0,0,0,0,1,0,0,1,0
"869",0,0,0,0,0,0,0,0,0,1
"870",0,0,0,0,0,0,0,0,0,0
"871",0,0,0,0,0,0,0,0,0,0
"872",0,0,0,0,0,1,0,0,1,0
"873",0,0,0,0,0,1,0,0,1,0
"874",0,0,0,0,0,0,0,0,0,1
"875",0,0,0,0,0,0,0,0,0,1
"876",0,0,0,0,0,0,0,0,0,1
"877",0,0,0,0,0,0,0,0,0,0
"878",1,0,0,1,0,1,0,2,4,1
"879",0,0,0,0,0,1,0,0,1,0
"880",0,0,0,0,0,1,0,0,1,0
"881",0,0,0,0,0,0,0,2,0,0
"882",0,0,0,0,0,0,0,0,0,0
"883",0,0,0,0,0,0,0,0,0,1
"884",0,1,0,0,0,0,1,1,1,2
"885",0,0,0,0,0,0,0,1,0,1
"886",0,1,0,0,0,0,0,0,0,0
"887",0,0,0,0,0,0,0,0,0,1
"888",0,0,0,0,0,1,0,0,1,0
"889",0,0,0,0,0,1,0,0,1,0
"890",0,0,0,0,0,1,0,0,1,0
"891",0,0,0,0,0,0,0,0,0,0
"892",0,0,0,0,0,0,0,0,0,1
"893",0,1,0,0,0,0,0,0,0,0
"894",0,0,0,0,0,1,0,0,1,0
"895",0,0,0,0,0,0,0,0,1,0
"896",0,0,0,0,0,0,0,0,0,0
"897",0,0,0,0,0,1,0,0,1,0
"898",0,0,0,0,0,0,0,0,0,1
"899",0,0,0,0,0,0,0,0,0,1
"900",0,0,0,0,0,1,0,0,1,0
"901",0,0,0,0,0,0,0,0,0,0
"902",0,1,0,0,2,0,0,4,0,3
"903",0,0,0,0,0,1,0,0,1,0
"904",0,0,0,0,1,0,0,1,0,1
"905",0,0,0,0,0,0,0,0,1,0
"906",0,0,0,0,0,0,0,0,0,1
"907",0,0,0,0,0,1,0,0,1,0
"908",0,0,0,0,0,0,0,0,0,1
"909",0,1,0,1,0,0,0,0,0,0
"910",0,4,1,0,3,0,2,3,1,5
"911",0,0,0,0,0,1,0,0,1,0
"912",0,1,0,0,0,0,0,1,0,0
"913",0,0,0,0,0,1,0,0,1,0
"914",0,0,0,0,0,1,0,0,1,0
"915",0,0,0,0,0,1,0,0,1,0
"916",0,0,0,0,0,1,0,0,1,0
"917",0,0,0,0,0,1,0,0,1,0
"918",0,0,0,0,0,1,0,0,1,0
"919",0,0,0,0,0,0,0,0,0,1
"920",0,0,0,0,0,1,0,0,1,0
"921",0,0,0,0,0,1,0,0,1,0
"922",0,0,0,0,0,1,0,0,1,0
"923",0,0,0,0,0,1,0,0,1,0
"924",0,1,0,0,0,0,0,0,1,0
"925",1,2,1,1,1,1,1,1,3,1
"926",0,0,0,0,0,1,0,0,1,0
"927",0,0,0,0,0,1,0,0,1,0
"928",0,0,0,0,0,1,0,0,1,0
"929",0,0,0,0,0,0,0,0,0,1
"930",0,2,0,1,1,0,1,1,1,1
"931",0,0,0,0,0,0,0,0,0,0
"932",0,0,0,0,0,1,0,0,1,0
"933",0,0,0,0,0,1,0,0,1,0
"934",0,0,0,0,0,1,0,0,1,0
"935",0,0,0,0,0,1,0,0,1,0
"936",0,0,0,0,0,1,0,0,1,0
"937",0,0,0,0,0,0,0,0,0,1
"938",0,0,0,0,0,0,0,0,0,1
"939",0,0,0,0,0,0,0,0,0,1
"940",0,0,0,0,0,1,0,0,1,0
"941",0,0,0,0,0,0,0,0,0,0
"942",0,0,0,0,0,1,0,0,1,0
"943",0,0,0,0,0,1,0,0,1,0
"944",0,0,0,0,0,0,0,0,0,1
"945",0,1,0,0,1,0,0,2,0,1
"946",0,0,0,0,0,0,0,0,0,1
"947",0,0,0,0,0,0,0,0,1,0
"948",0,0,0,0,0,0,0,0,0,1
"949",0,0,0,0,0,0,0,0,0,1
"950",0,0,0,0,0,0,0,0,0,1
"951",0,0,0,0,0,0,0,0,0,1
"952",0,1,0,0,0,0,0,0,1,1
"953",1,1,1,2,0,1,0,1,1,0
"954",0,1,0,0,0,0,0,0,1,1
"955",0,0,0,0,0,0,0,0,0,1
"956",0,0,0,0,0,0,0,0,0,1
"957",1,0,1,1,0,1,1,0,1,0
"958",0,0,0,0,0,0,1,0,0,0
"959",0,0,0,0,0,0,0,0,0,0
"960",0,1,0,1,0,0,0,0,0,0
"961",0,0,0,0,0,0,0,0,0,1
"962",0,0,0,0,0,0,0,0,0,1
"963",0,1,0,0,0,0,0,0,0,0
"964",0,0,0,0,0,0,0,0,0,1
"965",0,0,0,0,0,0,0,0,0,1
"966",0,0,1,0,0,0,0,0,1,0
"967",0,0,0,0,0,0,0,0,0,0
"968",0,0,0,0,0,0,0,0,0,1
"969",0,0,0,0,0,0,0,0,0,1
"970",0,0,0,0,0,0,0,0,0,1
"971",0,0,0,0,0,0,0,0,0,1
"972",0,0,0,0,0,0,0,0,0,1
"973",0,0,0,0,0,0,0,0,0,0
"974",0,0,0,0,0,0,0,0,0,1
"975",0,0,0,0,0,0,0,0,0,1
"976",0,0,0,0,0,0,0,0,0,0
"977",0,0,0,0,0,0,0,0,0,1
"978",0,0,0,0,0,0,0,0,0,0
"979",0,0,0,0,0,0,0,0,0,1
"980",0,1,0,0,1,0,0,0,1,2
"981",0,0,0,0,0,0,0,0,0,1
"982",0,0,0,0,0,0,0,0,0,1
"983",0,0,0,0,0,0,0,0,0,1
"984",0,0,0,0,0,0,0,0,0,1
"985",0,0,0,0,0,0,0,0,0,1
"986",0,1,0,0,0,0,0,0,0,0
"987",0,0,0,0,0,0,0,0,0,0
"988",0,0,0,0,0,0,0,0,0,0
"989",0,0,0,0,0,0,0,0,0,0
"990",1,2,1,1,1,1,1,1,1,1
"991",0,0,0,0,0,0,0,0,0,1
"992",0,0,0,0,0,0,0,0,0,1
"993",1,3,0,0,2,1,0,2,2,4
"994",0,0,0,0,0,0,0,0,0,1
"995",0,0,0,0,0,0,0,0,0,0
"996",0,0,0,0,0,0,0,0,0,1
"997",0,0,0,0,0,0,0,0,0,1
"998",0,0,0,0,0,0,0,0,0,1
"999",0,0,0,0,0,0,0,0,0,0
"1000",1,0,0,1,0,1,0,0,1,1
